168,229,23,56
169,228,23,57
169,228,23,57
168,228,24,57
169,228,24,57
169,228,24,57
170,228,24,57
171,228,24,57
172,228,24,57
173,228,24,57
174,229,24,57
175,229,24,57
177,229,24,57
179,229,24,57
180,229,24,57
182,229,24,57
183,229,24,57
185,229,24,57
187,229,24,57
188,229,24,57
190,229,24,57
191,229,24,57
193,230,24,57
195,230,24,57
197,230,24,57
198,230,24,57
200,230,24,57
202,230,24,57
203,229,24,57
205,228,24,57
207,228,24,57
210,228,23,56
212,227,23,56
215,227,23,56
217,227,23,56
219,228,23,55
222,229,23,55
225,231,23,55
228,232,23,55
231,234,23,55
234,236,23,55
238,237,23,55
242,237,23,55
248,236,23,55
254,235,23,55
260,234,23,55
266,233,23,55
272,233,23,55
278,233,23,55
284,233,23,55
290,233,22,54
297,232,22,54
304,231,22,53
310,230,22,53
315,230,22,53
321,231,22,52
327,232,21,52
333,233,21,52
339,234,21,52
344,235,21,52
350,235,21,52
357,234,21,51
364,232,21,51
370,231,21,51
379,229,21,50
387,232,21,50
394,234,20,49
393,236,20,48
394,238,20,47
394,238,19,47
393,240,19,46
391,241,19,45
388,241,18,45
384,244,18,44
378,246,18,43
372,248,18,43
366,251,17,42
357,253,17,41
350,254,17,41
343,258,17,41
334,259,17,40
323,260,16,40
312,262,16,40
300,262,16,39
289,262,16,39
278,262,16,39
267,262,16,39
255,264,16,39
242,271,16,40
231,272,16,40
221,271,17,40
210,272,17,40
203,264,17,41
194,264,17,41
185,266,17,41
176,267,17,42
157,284,17,42
149,285,17,42
139,285,18,42
131,284,17,42
122,285,17,42
114,284,17,41
108,284,17,41
101,284,17,41
95,285,17,40
88,286,17,40
80,286,16,40
74,286,16,40
68,286,16,39
62,286,16,39
56,287,16,39
50,287,16,39
45,287,16,38
39,287,16,38
31,286,16,38
22,286,16,38
13,287,16,38
4,288,15,37
-7,289,15,37
-3,292,15,37
-9,288,15,37
-13,286,15,37
-14,286,15,37
-15,286,15,37
-16,286,15,37
-17,286,15,37
-5,284,15,37
-12,282,15,37
-14,282,15,37
-15,281,15,37
-16,281,15,37
-16,280,15,37
-17,280,15,37
-17,279,15,37
-17,279,15,37
-17,279,15,36
-17,278,15,36
-17,278,14,35
-17,278,14,34
-17,277,14,34
-17,276,14,33
-17,275,14,34
-16,273,14,35
-15,272,15,36
-13,269,15,37
-11,266,16,38
-9,264,16,39
-6,269,16,40
-18,270,16,40
-18,269,16,40
-18,269,16,40
-18,268,16,40
-25,251,16,40
-25,237,16,40
-22,220,16,40
-18,222,16,40
-14,242,16,40
-6,245,16,40
-6,256,16,40
1,251,17,40
8,251,17,40
0,259,17,40
-12,248,16,40
-15,230,16,40
-17,237,16,40
-16,244,16,40
-13,245,16,39
-15,242,16,39
0,244,16,39
16,247,16,39
33,250,16,39
46,246,16,39
56,244,16,38
65,244,16,38
72,243,16,38
82,244,16,38
93,244,16,38
100,242,16,39
108,243,16,39
114,243,16,39
119,242,16,39
126,242,16,40
133,242,17,40
139,242,17,40
145,244,17,40
152,246,17,40
159,249,17,40
167,251,17,40
174,251,17,41
180,251,17,41
185,251,17,41
190,253,17,40
194,253,17,40
197,253,17,40
198,248,17,40
199,247,16,40
201,247,16,40
201,248,16,40
201,250,16,40
199,257,16,40
192,258,16,40
185,257,16,40
183,258,16,40
182,258,16,40
183,259,16,40
184,260,16,40
185,261,16,40
186,262,17,40
188,262,17,40
189,262,17,40
191,263,17,40
191,263,17,40
189,263,17,40
188,261,17,41
186,260,17,41
182,259,17,41
174,256,17,41
157,230,17,41
154,242,17,41
149,244,17,41
142,231,17,41
138,229,17,41
135,229,17,42
135,229,17,42
136,230,17,42
140,231,17,42
144,232,18,42
146,232,18,43
148,234,18,43
151,236,18,43
155,238,18,44
158,239,18,44
162,243,18,44
165,245,19,45
168,247,19,45
171,250,19,46
174,253,19,46
177,255,19,47
180,259,19,47
182,262,20,47
185,265,20,48
189,269,20,48
194,271,20,49
200,275,20,49
205,278,21,50
209,281,21,50
213,284,21,50
218,286,21,50
222,288,21,50
226,289,21,50
229,290,21,50
232,291,21,50
236,292,21,50
238,291,21,50
238,290,21,51
239,290,21,51
239,290,21,51
239,290,21,51
238,290,21,51
233,290,21,52
233,290,21,51
234,290,21,51
237,290,21,51
239,290,21,51
241,291,21,50
243,291,21,50
245,291,21,50
247,291,21,50
249,291,21,50
250,291,21,50
252,291,21,50
253,291,21,50
255,291,21,50
256,291,21,50
258,291,21,50
259,292,21,50
260,292,21,50
261,293,21,50
262,293,20,49
263,293,20,49
264,294,20,49
265,294,20,49
267,295,20,49
268,295,20,49
270,297,20,48
271,297,20,48
273,297,20,48
274,298,20,48
275,298,20,48
277,298,20,48
278,299,20,48
280,299,20,48
281,299,20,48
282,300,20,48
284,300,20,48
285,300,20,48
286,299,20,49
287,299,20,49
288,299,20,49
289,300,20,49
289,300,20,49
290,300,20,49
290,300,20,49
290,300,20,49
290,300,20,49
290,300,20,49
290,300,21,50
